entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,role,domain,mb_transferred
USR_035,service_account,2026-07-12 08:13:32,192.168.90.34.239,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,token,1489,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,133.1
USR_032,user,2026-07-16 12:50:48,10.200.34.158,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,certificate,1836,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,66.48
USR_017,service_account,2026-07-16 12:54:07,10.200.41.207,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,token,2870,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Forge_Sync_Service,OT,125.69
USR_028,user,2026-07-16 12:57:24,192.168.50.118.65,"Phoenix_Plant (33.4484, -112.0740)",Workday,password,953,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,52.3
USR_005,user,2026-07-16 13:01:04,192.168.90.232.166,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1876,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,22.88
DEV_046,user,2026-07-16 13:01:27,10.100.43.156,"Atlanta_HQ (33.7490, -84.3880)",Jira_Cloud,password,1838,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,17.5
USR_002,user,2026-07-16 13:13:10,10.200.75.251,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,token,395,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,128.13
USR_020,user,2026-07-16 13:17:53,192.168.90.220.179,"Singapore_Facility (1.3521, 103.8198)",GitHub_Enterprise,token,2865,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,146.15
USR_034,user,2026-07-16 13:22:49,10.300.60.250,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,certificate,713,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,44.7
USR_040,user,2026-07-16 13:25:37,192.168.90.2.131,"Singapore_Facility (1.3521, 103.8198)",Corporate_VPN,biometric,2773,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Finance_Manager,IT,88.6
USR_013,user,2026-07-16 13:28:13,192.168.50.190.125,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,biometric,3170,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,131.41
USR_026,service_account,2026-07-16 13:30:31,10.100.68.24,"Atlanta_HQ (33.7490, -84.3880)",Industrial_PLC_Substation_01,token,2689,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,64.25
DEV_043,user,2026-07-16 13:33:17,192.168.50.156.180,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,621,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,126.29
USR_002,user,2026-07-16 13:33:30,10.200.85.235,"Houston_Hub (29.7604, -95.3698)",Corporate_VPN,token,2575,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,122.9
USR_018,edge_device,2026-07-16 13:34:52,192.168.50.15.196,"Phoenix_Plant (33.4484, -112.0740)",Industrial_PLC_Substation_01,certificate,958,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,128.51
USR_021,user,2026-07-16 13:40:03,10.100.116.71,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,password,917,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,90.68
USR_013,user,2026-07-16 13:41:56,192.168.50.64.162,"Phoenix_Plant (33.4484, -112.0740)",AWS_Console,biometric,3345,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,121.28
USR_019,user,2026-07-16 13:55:34,10.300.225.106,"London_Office (51.5074, -0.1278)",Workday,password,1141,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,IT_Analyst,IT,101.67
USR_005,user,2026-07-16 13:56:29,192.168.90.199.217,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,1332,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,22.09
USR_022,user,2026-07-16 13:57:31,10.200.193.49,"Houston_Hub (29.7604, -95.3698)",Workday,biometric,735,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,12.68
USR_025,user,2026-07-16 14:00:02,192.168.90.52.188,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,1588,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,134.88
USR_037,user,2026-07-16 14:03:09,10.200.171.25,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,password,411,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,123.15
USR_038,user,2026-07-16 14:06:21,192.168.50.83.35,"Phoenix_Plant (33.4484, -112.0740)",Workday,token,705,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,120.86
DEV_046,user,2026-07-16 14:11:58,10.100.16.6,"Atlanta_HQ (33.7490, -84.3880)",Workday,password,665,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,108.66
USR_039,user,2026-07-16 14:25:42,10.300.175.36,"London_Office (51.5074, -0.1278)",Workday,password,3014,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HR_Specialist,IT,101.76
USR_032,user,2026-07-16 14:26:56,10.200.123.16,"Houston_Hub (29.7604, -95.3698)",Access_Control_Gateway_03,certificate,419,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,63.62
USR_018,edge_device,2026-07-16 14:33:04,192.168.50.183.250,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,2421,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,79.46
USR_011,user,2026-07-16 14:40:56,10.100.211.182,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,token,2804,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Software_Engineer,IT,72.53
USR_018,edge_device,2026-07-16 14:41:26,192.168.50.6.222,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,3256,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,76.37
USR_020,user,2026-07-16 14:43:06,192.168.90.17.87,"Singapore_Facility (1.3521, 103.8198)",GitHub_Enterprise,token,1192,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,130.61
USR_015,user,2026-07-16 14:47:32,192.168.90.12.220,"Singapore_Facility (1.3521, 103.8198)",Honeywell_Forge_Gateway,certificate,3594,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,44.24
USR_033,user,2026-07-16 14:50:10,192.168.50.80.182,"Phoenix_Plant (33.4484, -112.0740)",Honeywell_Forge_Gateway,certificate,2135,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,28.99
USR_008,service_account,2026-07-16 15:02:29,192.168.50.44.237,"Phoenix_Plant (33.4484, -112.0740)",Honeywell_Forge_Gateway,token,2410,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Forge_Sync_Service,OT,125.04
USR_033,user,2026-07-16 15:03:43,192.168.50.67.210,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,772,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,143.29
DEV_042,user,2026-07-16 15:11:38,10.200.58.65,"Houston_Hub (29.7604, -95.3698)",Honeywell_Forge_Gateway,certificate,2551,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HVAC_Engineer,OT,109.78
DEV_050,user,2026-07-16 15:14:08,192.168.90.211.103,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1584,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,91.53
DEV_042,user,2026-07-16 15:20:11,10.200.248.144,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,2900,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HVAC_Engineer,OT,120.18
DEV_046,user,2026-07-16 15:22:30,10.100.201.125,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,password,1469,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,80.34
USR_008,service_account,2026-07-16 15:26:09,192.168.50.146.151,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_HVAC_01,token,2446,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Forge_Sync_Service,OT,139.49
USR_038,user,2026-07-16 15:31:49,192.168.50.188.231,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,token,2298,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,31.08
USR_011,user,2026-07-16 15:46:04,10.100.242.230,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,token,441,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Software_Engineer,IT,93.16
USR_032,user,2026-07-16 16:01:24,10.200.110.45,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,1509,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_Operator,OT,137.16
DEV_050,user,2026-07-16 16:07:54,192.168.90.221.94,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,357,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,108.64
USR_010,user,2026-07-16 16:20:55,192.168.90.47.200,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,password,391,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,IT_Analyst,IT,56.57
USR_029,user,2026-07-16 16:29:20,10.300.31.138,"London_Office (51.5074, -0.1278)",GitHub_Enterprise,token,1527,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Software_Engineer,IT,73.27
USR_033,user,2026-07-16 16:46:39,192.168.50.73.30,"Phoenix_Plant (33.4484, -112.0740)",Honeywell_Forge_Gateway,certificate,3274,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,79.68
USR_020,user,2026-07-16 17:18:29,192.168.90.134.153,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,token,2206,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,70.71
USR_006,user,2026-07-16 18:25:51,10.100.55,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,certificate,419,quiet_connect -> s3_download_chunk -> background_exfil,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,low_and_slow_exfiltration,HVAC_Engineer,OT,24.3
USR_003,user,2026-07-16 18:40:51,192.168.50.55,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,password,472,quiet_connect -> s3_download_chunk -> background_exfil,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,low_and_slow_exfiltration,HR_Specialist,IT,27.5
DEV_042,user,2026-07-16 18:45:57,10.200.77.49,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,674,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HVAC_Engineer,OT,117.17
USR_015,user,2026-07-17 01:22:51,192.168.90.12,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,certificate,300,login -> vpn_connect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,25.0
USR_015,user,2026-07-17 01:34:51,192.168.90.105,"Singapore_Facility (1.3521, 103.8198)",Corporate_VPN,certificate,450,login -> vpn_connect -> abnormal_jump,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,impossible_travel,HVAC_Engineer,OT,45.0
USR_034,user,2026-07-17 03:22:51,185.190.140.22,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:22:55,185.190.140.22,"London_Office (51.5074, -0.1278)",Access_Control_Gateway_03,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:22:59,185.190.140.22,"London_Office (51.5074, -0.1278)",BMS_Controller_HVAC_01,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:23:03,185.190.140.22,"London_Office (51.5074, -0.1278)",Honeywell_Forge_Gateway,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:23:07,185.190.140.22,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:23:11,185.190.140.22,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:23:15,185.190.140.22,"London_Office (51.5074, -0.1278)",BMS_Controller_HVAC_01,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_034,user,2026-07-17 03:23:19,185.190.140.22,"London_Office (51.5074, -0.1278)",Honeywell_Forge_Gateway,password,5,auth_attempt -> auth_failed,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,brute_force,SCADA_Specialist,OT,0.0
USR_033,user,2026-07-17 08:00:42,192.168.50.218.247,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_HVAC_01,certificate,3363,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,105.78
USR_013,user,2026-07-17 08:07:59,192.168.50.56.118,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,biometric,3437,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,110.35
USR_022,user,2026-07-17 08:22:08,10.200.168.61,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,biometric,469,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,96.73
USR_021,user,2026-07-17 08:27:10,10.100.81.64,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,password,3278,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,109.71
USR_036,edge_device,2026-07-17 08:35:00,10.100.203.155,"Atlanta_HQ (33.7490, -84.3880)",Honeywell_Forge_Gateway,certificate,2595,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,BMS_HVAC_Gateway_01,OT,134.62
DEV_045,edge_device,2026-07-17 09:06:02,192.168.90.127.36,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,3426,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_HVAC_Gateway_01,OT,24.97
USR_004,user,2026-07-17 09:13:52,10.300.122.215,"London_Office (51.5074, -0.1278)",Workday,biometric,2639,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,72.98
DEV_044,service_account,2026-07-17 09:22:58,10.300.34.252,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,token,2969,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,80.55
DEV_049,user,2026-07-17 09:26:02,10.300.215.173,"London_Office (51.5074, -0.1278)",Jira_Cloud,biometric,2471,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,118.1
USR_018,edge_device,2026-07-17 09:28:11,192.168.50.34.251,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,2418,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,123.99
USR_021,user,2026-07-17 09:31:28,10.100.158.169,"Atlanta_HQ (33.7490, -84.3880)",Workday,password,1312,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,31.34
USR_039,user,2026-07-17 09:32:33,10.300.60.158,"London_Office (51.5074, -0.1278)",Jira_Cloud,password,754,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HR_Specialist,IT,60.36
USR_038,user,2026-07-17 09:54:16,192.168.50.85.120,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,token,2966,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,15.59
USR_008,service_account,2026-07-17 09:56:26,192.168.50.12.17,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,token,1131,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Forge_Sync_Service,OT,11.73
USR_034,user,2026-07-17 09:58:50,10.300.100.121,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,certificate,1922,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,15.59
USR_007,user,2026-07-17 10:01:24,10.200.14.172,"Houston_Hub (29.7604, -95.3698)",BMS_Controller_HVAC_01,certificate,291,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,SCADA_Specialist,OT,47.38
